datetime,pickup_location,drop_location,distance_km,weather,eta_minutes,surge_multiplier,Traffic Index,Demand Index,weekend,special_events,hour,pickup_category,drop_category,pickup_coordinate,drop_coordinate
2024-12-24 23:02:00,Vasant Kunj Sector C,Karol Bagh Metro Station,21.59,Rain,56.23,1.84,32.73,19.89,0,0,23,Residential Areas,Transit Hubs,"28.5458, 77.1557","28.665, 77.196"
2024-11-28 06:17:00,Lajpat Nagar IV (Central Market),Kalkaji (Kalkaji Mandir),7.7,Clear,29.57,2.51,64.15,58.25,0,0,6,Residential Areas,Tourist Spots,"28.5642, 77.2483","28.544, 77.25"
2025-01-20 07:15:00,Vikaspuri,DLF Cyber City (Gurgaon),25.73,Clear,72.5,1.83,53.14,10.24,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.6483, 77.1103","28.494, 77.0898"
2025-02-15 04:57:00,Laxmi Nagar,Patparganj Industrial Area,6.51,Humid,19.85,1.91,27.34,27.9,1,0,4,Residential Areas,Highways & Borders,"28.6281, 77.2764","28.6293, 77.2892"
2024-11-14 22:53:00,Punjabi Bagh,Munirka,21.44,Clear,54.14,1.85,30.77,21.79,0,0,22,Residential Areas,Residential Areas,"28.6744, 77.1402","28.554, 77.17"
2025-01-29 01:18:00,India Gate,Lotus Temple,13.74,Clear,35.5,1.44,7.49,0.07,0,0,1,Tourist Spots,Tourist Spots,"28.6129, 77.2295","28.5527, 77.2588"
2024-11-12 02:39:00,Barakhamba Road Metro Station,Indraprastha Metro Station,7.21,Clear,24.04,2.46,59.87,56.13,0,0,2,Transit Hubs,Transit Hubs,"28.6288, 77.2238","28.6356, 77.241"
2025-01-29 15:48:00,Dwarka Sector 12,Vasundhara Enclave,35.7,Rain,115.0,2.31,51.12,48.24,0,0,15,Residential Areas,Residential Areas,"28.6105, 77.0298","28.6186, 77.2917"
2024-12-03 13:10:00,PVR Cinemas Dwarka Sector 21,Chandni Chowk Metro Station,27.67,Humid,99.3,2.04,42.57,31.38,0,0,13,Commercial & Industrial Areas,Transit Hubs,"28.6022, 77.0475","28.656, 77.2311"
2024-12-29 06:54:00,Chandni Chowk,Model Town,11.42,Fog,42.71,2.0,36.67,31.0,1,0,6,Tourist Spots,Residential Areas,"28.656, 77.2311","28.6997, 77.2081"
2024-12-26 22:52:00,Lotus Temple,Rohini Sector 16,35.0,Clear,84.02,1.72,35.71,9.81,0,0,22,Tourist Spots,Residential Areas,"28.5527, 77.2588","28.7295, 77.1005"
2025-01-15 07:07:00,Defence Colony,Bhikaji Cama Place,8.75,Fog,27.25,1.89,57.36,13.43,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.5746, 77.2365","28.5638, 77.207"
2024-11-22 05:23:00,"Sohna Road, Gurgaon",Chandni Chowk Metro Station,50.39,Clear,124.31,1.66,4.22,18.26,0,0,5,Highways & Borders,Transit Hubs,"28.3496, 77.0629","28.656, 77.2311"
2025-02-22 05:21:00,Vasundhara Enclave,Dwarka Sector 21 Metro Station,33.69,Fog,75.95,2.2,48.36,41.35,1,0,5,Residential Areas,Transit Hubs,"28.6186, 77.2917","28.6022, 77.0475"
2025-01-10 11:27:00,Red Fort,Vasant Kunj Sector C,22.68,Clear,60.28,2.04,57.29,25.17,0,0,11,Tourist Spots,Residential Areas,"28.6562, 77.2391","28.5458, 77.1557"
2025-01-17 22:39:00,Greater Kailash II (M Block Market),Qutub Minar,11.77,Clear,36.4,1.53,20.97,1.0,0,0,22,Residential Areas,Tourist Spots,"28.5388, 77.241","28.5245, 77.1856"
2024-12-01 08:16:00,Mehrauli,ITO (Indraprastha Estate),22.24,Clear,82.62,2.52,94.58,46.22,1,0,8,Residential Areas,Commercial & Industrial Areas,"28.5146, 77.1894","28.6356, 77.241"
2025-02-26 03:11:00,Saket District Centre,Singhu Border,55.05,Clear,129.79,2.26,58.32,41.39,0,0,3,Residential Areas,Highways & Borders,"28.5208, 77.2155","28.889, 77.1338"
2024-12-21 13:20:00,Faridabad (Haryana),Okhla Industrial Estate,23.25,Clear,54.67,2.3,68.63,40.18,1,0,13,Residential Areas,Highways & Borders,"28.4089, 77.3176","28.5395, 77.2713"
2025-02-23 21:07:00,Preet Vihar,Lajpat Nagar IV (Central Market),16.88,Clear,38.74,1.89,48.45,16.89,1,0,21,Residential Areas,Residential Areas,"28.6473, 77.2847","28.5642, 77.2483"
2025-01-14 11:32:00,Rajiv Chowk Metro Station,Paschim Vihar,19.72,Clear,52.12,2.62,81.3,59.67,0,0,11,Transit Hubs,Residential Areas,"28.6322, 77.2185","28.6701, 77.1004"
2024-11-06 17:25:00,Aerocity,Shastri Nagar,27.88,Humid,78.37,2.36,74.16,42.8,0,0,17,Commercial & Industrial Areas,Residential Areas,"28.5551, 77.1245","28.6797, 77.2587"
2025-02-14 05:07:00,Krishna Nagar,Old Delhi Railway,9.54,Rain,27.91,2.38,37.23,59.97,0,0,5,Residential Areas,Transit Hubs,"28.6537, 77.2657","28.65, 77.2272"
2025-01-07 17:35:00,Khan Market,Saket District Centre,15.89,Clear,37.61,1.67,32.11,6.94,0,0,17,Commercial & Industrial Areas,Residential Areas,"28.6018, 77.2272","28.5208, 77.2155"
2025-02-09 11:21:00,Hauz Khas Metro Station,INOX Janak Place West Mall,22.05,Fog,62.89,1.82,41.26,14.58,1,0,11,Transit Hubs,Commercial & Industrial Areas,"28.5469, 77.2023","28.6367, 77.0988"
2025-01-07 15:00:00,Greater Kailash II (M Block Market),Dwarka Sector 6,29.55,Clear,100.86,2.21,44.12,43.9,0,0,15,Residential Areas,Residential Areas,"28.5388, 77.241","28.6181, 77.0519"
2025-01-20 07:58:00,Munirka,Guru Gobind Singh Indraprastha University (GGSIPU),26.23,Fog,59.42,2.55,68.15,59.52,0,0,7,Residential Areas,Educational Institutions,"28.554, 77.17","28.6854, 77.0678"
2025-01-25 05:15:00,Preet Vihar,Vikaspuri,25.42,Rain,75.67,1.55,11.53,6.32,1,0,5,Residential Areas,Residential Areas,"28.6473, 77.2847","28.6483, 77.1103"
2024-11-22 06:59:00,Greater Kailash II (M Block Market),Rohini Sector 7,33.26,Clear,84.58,2.38,63.44,49.03,0,0,6,Residential Areas,Residential Areas,"28.5388, 77.241","28.7112, 77.1009"
2024-11-05 21:22:00,Qutub Minar,Ashok Vihar Phase 1,30.08,Clear,98.33,1.83,36.87,17.48,0,0,21,Tourist Spots,Residential Areas,"28.5245, 77.1856","28.7121, 77.1718"
2024-11-27 14:03:00,Preet Vihar,PVR Cinemas Dwarka Sector 21,33.43,Fog,87.66,2.1,21.62,44.81,0,1,14,Residential Areas,Commercial & Industrial Areas,"28.6473, 77.2847","28.6022, 77.0475"
2024-12-20 09:51:00,Vasundhara Enclave,Jawaharlal Nehru University (JNU),21.65,Fog,62.99,1.73,35.14,10.84,0,0,9,Residential Areas,Educational Institutions,"28.6186, 77.2917","28.5672, 77.1622"
2024-11-10 03:40:00,Munirka,Okhla Industrial Estate,17.03,Fog,38.81,2.26,45.14,46.94,1,0,3,Residential Areas,Highways & Borders,"28.554, 77.17","28.5395, 77.2713"
2024-11-26 09:42:00,Shastri Nagar,"MG Road (Gurgaon, commercial aspect)",38.26,Clear,115.68,2.06,49.6,29.48,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6797, 77.2587","28.4848, 77.0818"
2024-12-07 11:51:00,"Sohna Road, Gurgaon",Ashok Vihar Phase 1,55.03,Clear,127.72,2.5,85.27,48.39,1,0,11,Highways & Borders,Residential Areas,"28.3496, 77.0629","28.7121, 77.1718"
2024-11-05 23:19:00,Ghaziabad (UP),New Delhi Railway,30.98,Clear,70.91,1.83,21.59,23.67,0,0,23,Residential Areas,Transit Hubs,"28.6705, 77.4324","28.6444, 77.2125"
2025-01-12 04:34:00,Botanical Garden Metro Station,Uttam Nagar,36.59,Clear,110.28,2.53,69.72,57.96,1,0,4,Transit Hubs,Residential Areas,"28.5647, 77.3392","28.6471, 77.0864"
2025-01-31 20:07:00,Cyber Hub,Preet Vihar,35.75,Clear,93.78,2.62,87.78,57.06,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.4947, 77.0881","28.6473, 77.2847"
2024-12-13 12:05:00,Hauz Khas (tourist spots),All India Institute of Medical Sciences (AIIMS),8.11,Clear,28.58,1.51,4.72,6.24,0,0,12,Tourist Spots,Educational Institutions,"28.5495, 77.2008","28.5717, 77.2089"
2025-02-04 12:33:00,Golf Course Road (Gurgaon),Chandni Chowk Metro Station,35.45,Clear,76.43,2.37,50.27,53.46,0,0,12,Commercial & Industrial Areas,Transit Hubs,"28.4618, 77.0947","28.656, 77.2311"
2025-02-16 20:39:00,PVR Cinemas Dwarka Sector 21,Dwarka Sector 6,7.18,Clear,32.48,2.4,67.29,48.76,1,0,20,Commercial & Industrial Areas,Residential Areas,"28.6022, 77.0475","28.6181, 77.0519"
2024-12-16 15:44:00,Cyber Hub,Botanical Garden Metro Station,35.88,Humid,87.97,1.72,2.63,23.82,0,0,15,Commercial & Industrial Areas,Transit Hubs,"28.4947, 77.0881","28.5647, 77.3392"
2025-01-03 22:17:00,"Indirapuram (Ghaziabad, UP)",Gurgaon (Haryana),52.03,Clear,150.04,1.53,14.04,4.25,0,0,22,Residential Areas,Residential Areas,"28.6481, 77.3656","28.4595, 77.0266"
2024-12-07 12:07:00,Dwarka Sector 12,Uttam Nagar,13.23,Clear,29.36,1.6,5.81,13.26,1,0,12,Residential Areas,Residential Areas,"28.6105, 77.0298","28.6471, 77.0864"
2025-01-13 13:37:00,Vikaspuri,National Museum,18.37,Clear,42.06,1.74,22.54,16.9,0,0,13,Residential Areas,Tourist Spots,"28.6483, 77.1103","28.6118, 77.2166"
2024-12-11 14:05:00,Botanical Garden Metro Station,"Indirapuram (Ghaziabad, UP)",16.55,Humid,50.71,2.24,59.52,39.69,0,0,14,Transit Hubs,Residential Areas,"28.5647, 77.3392","28.6481, 77.3656"
2024-12-22 15:20:00,Rohini Sector 22,Candor TechSpace (Gurgaon),41.58,Clear,130.79,1.78,29.1,17.02,1,0,15,Residential Areas,Commercial & Industrial Areas,"28.7355, 77.1215","28.4651, 77.0699"
2025-02-02 02:15:00,Krishna Nagar,Ghaziabad (UP),24.65,Clear,82.27,2.15,38.69,41.2,1,0,2,Residential Areas,Residential Areas,"28.6537, 77.2657","28.6705, 77.4324"
2024-12-28 17:19:00,Sector 18 (Noida),Gurgaon (Haryana),42.86,Humid,155.8,2.34,85.53,35.84,1,0,17,Commercial & Industrial Areas,Residential Areas,"28.577, 77.3205","28.4595, 77.0266"
2024-12-04 12:46:00,Jamia Millia Islamia,Shastri Nagar,20.57,Rain,52.45,1.6,2.39,14.55,0,0,12,Educational Institutions,Residential Areas,"28.5635, 77.2711","28.6797, 77.2587"
2024-11-13 10:16:00,Dwarka Sector 12,Candor TechSpace (Gurgaon),24.96,Rain,65.53,2.33,72.71,41.06,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6105, 77.0298","28.4651, 77.0699"
2024-12-13 22:43:00,Anand Vihar,Vikaspuri,29.27,Rain,70.23,1.77,33.7,14.44,0,0,22,Residential Areas,Residential Areas,"28.6534, 77.3175","28.6483, 77.1103"
2024-11-18 17:54:00,Khan Market,Vasant Kunj Sector C,16.23,Clear,52.16,1.81,40.38,14.28,0,0,17,Commercial & Industrial Areas,Residential Areas,"28.6018, 77.2272","28.5458, 77.1557"
2025-01-02 18:45:00,Guru Gobind Singh Indraprastha University (GGSIPU),Rajinder Nagar,19.49,Clear,43.28,1.91,42.05,21.76,0,0,18,Educational Institutions,Residential Areas,"28.6854, 77.0678","28.6405, 77.1805"
2025-02-22 13:26:00,"Cinépolis, Janakpuri South",Noida Sector 18 Metro Station,31.97,Fog,74.18,1.58,3.42,12.43,1,0,13,Commercial & Industrial Areas,Transit Hubs,"28.6315, 77.0988","28.577, 77.3205"
2025-02-06 09:55:00,Ghaziabad (UP),Defence Colony Market,31.27,Clear,109.88,1.9,34.27,24.31,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6705, 77.4324","28.5746, 77.2365"
2025-01-16 23:13:00,Akshardham Temple,Greater Kailash II (M Block Market),15.73,Clear,44.54,2.12,47.98,34.91,0,0,23,Tourist Spots,Residential Areas,"28.6127, 77.2772","28.5388, 77.241"
2025-02-07 13:58:00,Millennium City Centre Gurugram Metro Station(huda city centre),Model Town,39.72,Humid,113.23,1.47,1.82,4.64,0,0,13,Transit Hubs,Residential Areas,"28.4658, 77.0782","28.6997, 77.2081"
2025-01-10 05:13:00,Chattarpur,Model Town,31.98,Humid,72.33,2.18,47.12,40.13,0,0,5,Residential Areas,Residential Areas,"28.502, 77.16","28.6997, 77.2081"
2024-11-07 04:34:00,Lajpat Nagar IV (Central Market),Botanical Garden Metro Station,15.65,Clear,37.54,1.55,0.54,11.0,0,0,4,Residential Areas,Transit Hubs,"28.5642, 77.2483","28.5647, 77.3392"
2025-01-22 06:45:00,Civil Lines,Barakhamba Road Metro Station,12.0,Humid,25.53,1.73,9.08,21.61,0,0,6,Residential Areas,Transit Hubs,"28.6811, 77.2289","28.6288, 77.2238"
2024-12-03 10:11:00,Greater Kailash II (M Block Market),Sector 62 (Noida),22.87,Clear,68.06,1.6,30.47,2.18,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.5388, 77.241","28.6187, 77.3634"
2025-02-09 12:07:00,Qutub Minar,Defence Colony Market,13.96,Clear,36.45,2.07,46.36,32.21,1,0,12,Tourist Spots,Commercial & Industrial Areas,"28.5245, 77.1856","28.5746, 77.2365"
2025-01-02 12:14:00,R.K. Puram Sector 7,Jawaharlal Nehru University (JNU),7.04,Clear,22.45,1.49,11.72,1.68,0,0,12,Residential Areas,Educational Institutions,"28.5603, 77.1777","28.5672, 77.1622"
2024-11-20 01:57:00,Tikri Border,Model Town,47.58,Clear,126.17,1.82,13.99,26.79,0,0,1,Highways & Borders,Residential Areas,"28.6766, 76.8453","28.6997, 77.2081"
2025-02-06 04:58:00,Pitampura,Old Rajinder Nagar,14.4,Clear,35.44,2.28,41.63,50.16,0,0,4,Residential Areas,Residential Areas,"28.6975, 77.1264","28.645, 77.18"
2025-02-20 20:56:00,Nehru Place,Karol Bagh,21.54,Clear,72.78,1.8,38.82,14.36,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.5499, 77.2485","28.665, 77.196"
2024-11-01 11:51:00,Indraprastha Metro Station,Sector 62 (Noida),19.51,Clear,68.01,2.54,74.3,56.6,0,0,11,Transit Hubs,Commercial & Industrial Areas,"28.6356, 77.241","28.6187, 77.3634"
2024-11-14 08:01:00,Lajpat Nagar IV (Central Market),Bhikaji Cama Place,9.84,Clear,32.73,2.4,64.25,49.88,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.5642, 77.2483","28.5638, 77.207"
2025-02-05 01:48:00,Uttam Nagar,Singhu Border,37.75,Clear,128.09,2.32,40.92,53.23,0,0,1,Residential Areas,Highways & Borders,"28.6471, 77.0864","28.889, 77.1338"
2025-01-31 05:17:00,Defence Colony,Dwarka Sector 21 Metro Station,27.45,Clear,65.61,1.6,23.93,5.21,0,0,5,Residential Areas,Transit Hubs,"28.5746, 77.2365","28.6022, 77.0475"
2024-11-15 20:50:00,World Trade Tower (Noida),Saket District Centre,19.25,Clear,45.21,2.41,67.16,49.4,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.5663, 77.3255","28.5208, 77.2155"
2024-12-21 10:50:00,Laxmi Nagar,DLF Cyber City (Gurgaon),33.26,Rain,79.61,1.85,58.93,9.91,1,0,10,Residential Areas,Commercial & Industrial Areas,"28.6281, 77.2764","28.494, 77.0898"
2024-11-03 11:57:00,Akshardham Temple,Nehru Place,14.03,Clear,35.47,1.83,30.42,19.89,1,0,11,Tourist Spots,Commercial & Industrial Areas,"28.6127, 77.2772","28.5499, 77.2485"
2025-02-18 22:25:00,Old Delhi Railway,Karol Bagh Metro Station,9.17,Rain,33.42,2.14,60.19,31.46,0,0,22,Transit Hubs,Transit Hubs,"28.65, 77.2272","28.665, 77.196"
2025-02-11 06:54:00,Old Delhi Railway,Ghaziabad (UP),29.18,Clear,62.95,2.03,40.4,31.25,0,0,6,Transit Hubs,Residential Areas,"28.65, 77.2272","28.6705, 77.4324"
2024-11-20 01:20:00,"Indirapuram (Ghaziabad, UP)",Civil Lines,21.6,Fog,80.39,2.22,59.23,38.21,0,0,1,Residential Areas,Residential Areas,"28.6481, 77.3656","28.6811, 77.2289"
2025-01-31 17:32:00,Sector 16 (Noida),Vasant Kunj Sector C,24.01,Clear,70.54,2.58,94.26,51.28,0,0,17,Commercial & Industrial Areas,Residential Areas,"28.5729, 77.3149","28.5458, 77.1557"
2025-02-25 19:09:00,Rajendra Place,Hauz Khas Village,17.58,Clear,42.01,1.74,28.81,13.93,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.6402, 77.1866","28.5469, 77.2023"
2024-11-25 07:17:00,Ashok Vihar Phase 1,Connaught Place,16.94,Rain,50.9,2.32,91.11,32.52,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.7121, 77.1718","28.6328, 77.219"
2024-11-19 11:34:00,Civil Lines,Gurgaon Sector 29,39.07,Humid,92.48,2.44,68.5,51.38,0,0,11,Residential Areas,Commercial & Industrial Areas,"28.6811, 77.2289","28.4716, 77.0627"
2024-11-24 03:16:00,Akshardham Temple,Amity University (Noida),16.67,Rain,39.38,1.74,35.59,10.84,1,0,3,Tourist Spots,Educational Institutions,"28.6127, 77.2772","28.5529, 77.3499"
2024-11-20 02:55:00,Vikaspuri,Hauz Khas Village,22.3,Clear,64.38,2.19,69.04,31.9,0,0,2,Residential Areas,Residential Areas,"28.6483, 77.1103","28.5469, 77.2023"
2025-01-31 09:00:00,Noida Sector 137,Chandni Chowk (commercial aspect),30.15,Fog,82.7,2.32,86.83,33.81,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.5147, 77.3794","28.65, 77.23"
2025-01-31 10:44:00,Laxmi Nagar,Karol Bagh (commercial aspect),15.62,Clear,50.14,1.73,49.2,4.69,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6281, 77.2764","28.665, 77.196"
2024-11-01 23:38:00,Uttam Nagar,Ghaziabad (UP),45.63,Clear,107.79,1.5,8.15,4.08,0,0,23,Residential Areas,Residential Areas,"28.6471, 77.0864","28.6705, 77.4324"
2025-02-18 16:02:00,Paschim Vihar,Dwarka Sector 12,16.47,Rain,35.65,1.84,29.73,21.12,0,0,16,Residential Areas,Residential Areas,"28.6701, 77.1004","28.6105, 77.0298"
2025-02-18 07:24:00,Defence Colony,Aerocity,18.38,Humid,43.66,1.59,28.65,2.76,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.5746, 77.2365","28.5551, 77.1245"
2025-02-16 07:52:00,Hauz Khas Village,Sector 62 (Noida),26.17,Rain,66.23,2.35,84.38,37.58,1,0,7,Residential Areas,Commercial & Industrial Areas,"28.5469, 77.2023","28.6187, 77.3634"
2024-11-29 03:06:00,R.K. Puram Sector 7,Dilli Haat (INA),9.95,Fog,30.83,1.68,9.25,17.81,0,0,3,Residential Areas,Tourist Spots,"28.5603, 77.1777","28.5722, 77.2177"
2024-12-06 06:30:00,Akshardham Temple,Dwarka Sector 21 Metro Station,31.94,Clear,71.3,2.32,68.35,42.3,0,0,6,Tourist Spots,Transit Hubs,"28.6127, 77.2772","28.6022, 77.0475"
2024-12-01 14:48:00,INOX Nehru Place,Sector 18 (Noida),14.18,Clear,41.84,1.79,2.11,28.9,1,0,14,Commercial & Industrial Areas,Commercial & Industrial Areas,"28.5499, 77.2485","28.577, 77.3205"
2025-02-27 18:53:00,Rajendra Place,Rohini Sector 16,20.61,Fog,48.78,1.68,44.22,2.73,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.6402, 77.1866","28.7295, 77.1005"
2024-11-28 00:43:00,Civil Lines,Indraprastha Metro Station,11.23,Humid,43.52,2.21,67.81,33.59,0,0,0,Residential Areas,Transit Hubs,"28.6811, 77.2289","28.6356, 77.241"
2025-02-28 00:33:00,Okhla Industrial Estate,"Sohna Road, Gurgaon",40.21,Rain,116.46,1.79,12.5,24.8,0,0,0,Highways & Borders,Highways & Borders,"28.5395, 77.2713","28.3496, 77.0629"
2024-11-07 01:54:00,Mehrauli,Ghaziabad (UP),40.26,Clear,110.89,1.84,27.13,22.78,0,0,1,Residential Areas,Residential Areas,"28.5146, 77.1894","28.6705, 77.4324"
2025-01-21 23:54:00,Dwarka Sector 10,Shastri Nagar,32.56,Clear,69.97,1.8,9.49,27.15,0,0,23,Residential Areas,Residential Areas,"28.6044, 77.0396","28.6797, 77.2587"
2025-01-22 02:08:00,Patel Nagar,Saket District Centre,24.69,Clear,61.3,2.29,60.57,42.69,0,0,2,Residential Areas,Residential Areas,"28.665, 77.18","28.5208, 77.2155"
2024-12-23 02:22:00,Hauz Khas Village,Kalkaji (Kalkaji Mandir),10.6,Clear,38.65,1.77,32.89,14.34,0,0,2,Residential Areas,Tourist Spots,"28.5469, 77.2023","28.544, 77.25"
2024-11-17 12:04:00,Rohini Sector 7,Guru Gobind Singh Indraprastha University (GGSIPU),10.18,Clear,33.18,2.47,51.83,60.73,1,0,12,Residential Areas,Educational Institutions,"28.7112, 77.1009","28.6854, 77.0678"
2024-12-09 20:00:00,All India Institute of Medical Sciences (AIIMS),Ashok Vihar Phase 1,24.23,Clear,66.43,2.04,46.31,29.68,0,0,20,Educational Institutions,Residential Areas,"28.5717, 77.2089","28.7121, 77.1718"
2024-11-09 02:43:00,Chandni Chowk Metro Station,Model Town,11.42,Humid,37.11,1.83,18.18,25.73,1,0,2,Transit Hubs,Residential Areas,"28.656, 77.2311","28.6997, 77.2081"
2024-12-18 03:53:00,Punjabi Bagh,Rohini Sector 7,11.73,Fog,26.14,1.79,26.02,18.87,0,0,3,Residential Areas,Residential Areas,"28.6744, 77.1402","28.7112, 77.1009"
2024-11-06 00:49:00,Dilshad Garden,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",27.78,Clear,86.68,2.45,48.34,60.62,0,0,0,Residential Areas,Residential Areas,"28.6888, 77.2709","28.6119, 77.4446"
2024-12-12 21:30:00,Hauz Khas Village,Rajiv Chowk Metro Station,16.54,Clear,48.06,2.41,65.96,50.3,0,0,21,Residential Areas,Transit Hubs,"28.5469, 77.2023","28.6322, 77.2185"
2025-02-16 06:47:00,Rajiv Chowk Metro Station,Patel Nagar,11.28,Clear,31.48,2.59,72.35,60.92,1,0,6,Transit Hubs,Residential Areas,"28.6322, 77.2185","28.665, 77.18"
2025-02-28 22:51:00,Saket District Centre,Greater Kailash II (M Block Market),8.83,Clear,23.23,1.65,12.58,13.95,0,0,22,Residential Areas,Residential Areas,"28.5208, 77.2155","28.5388, 77.241"
2025-01-25 21:20:00,Qutub Minar,Rohini Sector 16,34.11,Clear,110.5,1.88,52.07,14.55,1,0,21,Tourist Spots,Residential Areas,"28.5245, 77.1856","28.7295, 77.1005"
2025-01-17 20:13:00,Bhikaji Cama Place,Dwarka Sector 10,25.35,Clear,53.28,1.97,39.23,27.5,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.5638, 77.207","28.6044, 77.0396"
2024-12-26 07:55:00,Dwarka Sector 12,Aerocity,18.33,Clear,53.1,2.22,67.04,34.75,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.6105, 77.0298","28.5551, 77.1245"
2025-01-21 01:38:00,Punjabi Bagh,Chattarpur,28.12,Fog,69.5,2.26,67.74,37.21,0,0,1,Residential Areas,Residential Areas,"28.6744, 77.1402","28.502, 77.16"
2025-02-24 05:44:00,Okhla Industrial Estate,Akshardham Temple,14.79,Clear,38.26,1.58,24.53,3.11,0,0,5,Highways & Borders,Tourist Spots,"28.5395, 77.2713","28.6127, 77.2772"
2024-12-29 21:21:00,Patparganj Industrial Area,Dilshad Garden,13.22,Clear,37.53,1.85,41.47,17.34,1,0,21,Highways & Borders,Residential Areas,"28.6293, 77.2892","28.6888, 77.2709"
2025-01-14 00:54:00,Dilli Haat (INA),Preet Vihar,17.73,Rain,40.06,1.76,29.63,15.43,0,0,0,Tourist Spots,Residential Areas,"28.5722, 77.2177","28.6473, 77.2847"
2025-02-20 00:37:00,Chattarpur,Rohini Sector 7,33.76,Clear,85.71,1.65,6.3,16.43,0,0,0,Residential Areas,Residential Areas,"28.502, 77.16","28.7112, 77.1009"
2024-12-19 11:19:00,Dwarka Sector 10,GTB Nagar,31.72,Clear,82.32,1.94,54.63,18.61,0,0,11,Residential Areas,Residential Areas,"28.6044, 77.0396","28.7138, 77.2307"
2024-11-04 23:07:00,"Sohna Road, Gurgaon",Rohini Sector 22,56.95,Humid,174.9,2.21,23.33,52.79,0,1,23,Highways & Borders,Residential Areas,"28.3496, 77.0629","28.7355, 77.1215"
2024-12-14 19:22:00,Sector 16 (Noida),Dwarka Sector 6,36.4,Clear,84.77,1.89,31.39,24.41,1,0,19,Commercial & Industrial Areas,Residential Areas,"28.5729, 77.3149","28.6181, 77.0519"
2025-01-10 22:54:00,Red Fort,Lotus Temple,19.0,Clear,42.32,1.5,10.87,2.95,0,0,22,Tourist Spots,Tourist Spots,"28.6562, 77.2391","28.5527, 77.2588"
2025-02-04 06:18:00,Patel Nagar,Janakpuri Block C,15.51,Humid,50.32,2.52,62.01,60.12,0,0,6,Residential Areas,Residential Areas,"28.665, 77.18","28.6315, 77.0988"
2024-12-14 03:22:00,Rajinder Nagar,Defence Colony,15.97,Clear,39.9,1.71,10.39,19.81,1,0,3,Residential Areas,Residential Areas,"28.6405, 77.1805","28.5746, 77.2365"
2024-12-30 10:55:00,Paschim Vihar,Unitech Cyber Park (Gurgaon),28.95,Clear,70.58,2.48,89.07,45.23,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6701, 77.1004","28.4908, 77.0905"
2025-01-11 08:05:00,Hauz Khas Village,Vasant Kunj (commercial aspect),9.55,Fog,27.09,1.84,57.58,9.86,1,0,8,Residential Areas,Commercial & Industrial Areas,"28.5469, 77.2023","28.5478, 77.1635"
